,name,id,align,eye,hair,sex,gsm,appearances,first_appearance,year,publisher
797,Hephaestus (New Earth),Public Identity,Neutral,Blue,White,Male,,36.0,1941-12-01,1941.0,dc
20147,David Pennant (Earth-616),Secret Identity,Bad,Red,,Male,,1.0,1993-09-01,1993.0,marvel
9980,Katherine Glover (Earth-616),,Good,,Brown,Female,,11.0,2011-04-01,2011.0,marvel
18928,Mark Cephalos (Earth-616),Public Identity,Bad,,Bald,Male,,1.0,1972-11-01,1972.0,marvel
18444,Phil Brady (Earth-616),No Dual Identity,Bad,,,Male,,1.0,1948-05-01,1948.0,marvel
13485,Albino (Istvan) (Earth-616),Public Identity,Good,Brown,Brown,Male,,4.0,2002-08-01,2002.0,marvel
21012,Senso (Earth-616),Public Identity,Neutral,,No,,,1.0,2002-04-01,2002.0,marvel
19176,Ingesteev (Earth-616),,Bad,,No,Male,,1.0,1978-09-01,1978.0,marvel
375,Vanessa Kapatelis (New Earth),,Good,Blue,Brown,Female,,80.0,1987-04-01,1987.0,dc
10850,Kram (Earth-616),Public Identity,Good,,,Male,,8.0,2008-09-01,2008.0,marvel
9494,Samuel Holden (Earth-616),No Dual Identity,Good,,Black,Male,,13.0,1976-12-01,1976.0,marvel
21497,Matthew Murdock (Skrull) (Earth-616),Secret Identity,Bad,Green,No,Male,,1.0,2008-05-01,2008.0,marvel
11499,Doctor Scarabeus (Earth-616),Secret Identity,Bad,Brown,Bald,Male,,6.0,1979-06-01,1979.0,marvel
21340,Senator Dickerson (Earth-616),Public Identity,Good,Blue,Blond,Male,,1.0,2006-05-01,2006.0,marvel
3131,Alessio Morandi (New Earth),Public Identity,Neutral,Green,Black,Male,,6.0,2009-06-01,2009.0,dc
12617,DaVanti (Earth-616),Secret Identity,Bad,Grey,Blond,Male,,5.0,2008-10-01,2008.0,marvel
21345,Tarq Maru (Earth-616),Public Identity,Good,White,Bald,Male,,1.0,2006-07-01,2006.0,marvel
2180,Sister Anne-Marie (New Earth),,Neutral,Blue,,Female,,11.0,1985-06-01,1985.0,dc
21591,M-8 (Earth-616),Secret Identity,Good,,,,,1.0,2009-11-01,2009.0,marvel
10455,Theodore Twaki (Earth-616),Public Identity,Good,Brown,,Male,,9.0,1999-01-01,1999.0,marvel
3186,Mallory Kimball (New Earth),Public Identity,Good,Brown,Brown,Female,Homosexual,6.0,2006-07-01,2006.0,dc
6333,Lucas McGill (New Earth),,Bad,,Black,Male,,1.0,1987-12-01,1987.0,dc
6272,Mazita (New Earth),,Good,,,Female,,1.0,1989-06-01,1989.0,dc
802,Arthur Joseph Curry (New Earth),Secret Identity,Good,Blue,Blond,Male,,35.0,2006-05-01,2006.0,dc
7700,Edgar Plunder (Earth-616),Secret Identity,Bad,Black,Grey,Male,,46.0,1966-01-01,1966.0,marvel
11365,Ted Banning (Earth-616),No Dual Identity,Good,,Brown,Male,,6.0,1946-09-01,1946.0,marvel
11571,Louis Frohike (Earth-616),,Good,,Brown,Male,,6.0,1987-11-01,1987.0,marvel
12047,Paul Richarde (Earth-616),Secret Identity,Bad,,Black,Male,,5.0,1968-11-01,1968.0,marvel
8354,Jerold Morgan (Earth-616),No Dual Identity,Bad,Brown,Brown,Male,,25.0,1958-04-01,1958.0,marvel
18511,Major Tyrell (Earth-616),Public Identity,Bad,,Brown,Male,,1.0,1950-11-01,1950.0,marvel
22416,Odin's eye (Earth-616),,Bad,,,,,,1980-02-01,1980.0,marvel
20068,Monte Devlin (Earth-616),Secret Identity,Bad,,,Male,,1.0,1992-08-01,1992.0,marvel
7890,Geoffrey Wilder (Earth-616),Secret Identity,Neutral,Brown,Black,Male,,38.0,2003-07-01,2003.0,marvel
4751,T-Cher (New Earth),,Good,,,Male,,3.0,1983-08-01,1983.0,dc
3161,Wonderdog (New Earth),,Bad,,,Male,,6.0,2008-10-01,2008.0,dc
14757,Malik Shippinsky (Earth-616),Secret Identity,Good,,Brown,Male,,3.0,1998-07-01,1998.0,marvel
14126,Araman Nila (Earth-616),,Bad,,Black,Male,,3.0,1976-12-01,1976.0,marvel
11757,Barone (Earth-616),Secret Identity,Bad,Black,Brown,Male,,6.0,1998-07-01,1998.0,marvel
122,Wolfgang Winks (New Earth),Public Identity,Good,,Black,Male,,206.0,1942-11-01,1942.0,dc
13509,Ooze (Earth-616),Secret Identity,Good,,,Male,,4.0,2002-09-01,2002.0,marvel
21806,Maya Benjamin (Earth-616),Public Identity,Neutral,Green,Brown,Female,,1.0,2011-08-01,2011.0,marvel
20046,Griefsavor,,Bad,,,,,1.0,1992-12-01,1992.0,marvel
22240,Kl'rt (Earth-616),No Dual Identity,Neutral,Green,No,Male,,,1963-09-01,1963.0,marvel
7305,Eternity (Earth-616),Secret Identity,Neutral,Black,No,,,100.0,1965-11-01,1965.0,marvel
2889,Buddy Pierce (New Earth),Public Identity,Bad,,White,Male,,7.0,2006-05-01,2006.0,dc
9906,Headhunter (Mutant) (Earth-616),Secret Identity,Bad,Red,Red,Female,,11.0,1990-05-01,1990.0,marvel
19952,Euphy Aguilar (Earth-616),Public Identity,Good,Brown,Brown,Female,,1.0,1991-06-01,1991.0,marvel
10691,Maw (Inferno Baby) (Earth-616),Secret Identity,Bad,Brown,No,Male,,8.0,1988-12-01,1988.0,marvel
7245,Georges Batroc (Earth-616),No Dual Identity,Bad,Brown,Black,Male,,119.0,1966-03-01,1966.0,marvel
16949,Dominicus Pierce (Earth-616),,Neutral,,,Male,,2.0,2005-04-01,2005.0,marvel
21026,Thomas Williams (Earth-616),Secret Identity,Neutral,Black,,Male,,1.0,2002-08-01,2002.0,marvel
23056,Paul Winston (Earth-616),Secret Identity,Neutral,Blue,Brown,Male,,,2012-07-01,2012.0,marvel
10552,Rusty Randolph (Earth-616),Public Identity,Good,Blue,Auburn,Male,,8.0,1949-04-01,1949.0,marvel
17730,General Henchel (Earth-616),Public Identity,Bad,,Black,Male,,1.0,1942-02-01,1942.0,marvel
3148,Adam Sharp (New Earth),Secret Identity,Good,Black,,Male,,6.0,2008-07-01,2008.0,dc
22399,Max Eisenhardt (Arcade Robot) (Earth-616),,Bad,,,,,,1979-08-01,1979.0,marvel
662,Sandra Knight (New Earth),Secret Identity,Good,Black,Black,Female,,43.0,1987-06-01,1987.0,dc
2375,William Walsh (New Earth),Secret Identity,Bad,,Brown,Male,,10.0,1984-07-01,1984.0,dc
14952,General (Earth-616),Secret Identity,Bad,,,Male,,3.0,2005-09-01,2005.0,marvel
10760,Sergio Torres (Earth-616),Secret Identity,Bad,Brown,Black,Male,,8.0,1995-12-01,1995.0,marvel
18681,Nora Trask (Earth-616),,Good,,,Female,,1.0,1963-08-01,1963.0,marvel
4674,Squagga (New Earth),,Good,,,Male,,3.0,1990-04-01,1990.0,dc
21867,Insignia (Earth-616),Secret Identity,Good,Blue,,Male,,1.0,2012-06-01,2012.0,marvel
16392,Samuel Merrick (Earth-616),,Good,,Blond,Male,,2.0,1993-10-01,1993.0,marvel
17201,D.C.1. (A.I.M.) (Earth-616),Secret Identity,Bad,Brown,Bald,Male,,2.0,2011-01-01,2011.0,marvel
8146,Sprite (Eternal) (Earth-616),Public Identity,Good,Blue,Red,Male,,30.0,1977-03-01,1977.0,marvel
15763,Keith Jackson (Earth-616),No Dual Identity,Good,,Black,Male,,2.0,1976-08-01,1976.0,marvel
6778,K'hym J'onzz (New Earth),Public Identity,Good,Red,,Female,,,1988-06-01,1988.0,dc
9850,Martin Gold (Earth-616),No Dual Identity,Good,,,Male,,11.0,1974-08-01,1974.0,marvel
12428,Gabriel Lan (Heroes Reborn) (Earth-616),,Bad,,,Male,,5.0,1997-09-01,1997.0,marvel
2742,Austin Bowie (New Earth),Public Identity,Good,Blue,Red,Male,,8.0,1989-08-01,1989.0,dc
9145,Xenith (Earth-616),Secret Identity,Bad,Brown,Bald,Female,,16.0,1995-12-01,1995.0,marvel
14958,Laline Ortega (Earth-616),Public Identity,Good,,Black,Female,,3.0,2005-01-01,2005.0,marvel
21365,Bei-Ming Tian (Earth-616),,Good,,,Male,,1.0,2007-01-01,2007.0,marvel
4261,Jason Hex (New Earth),Public Identity,Good,,,Male,,4.0,1981-08-01,1981.0,dc
1992,Titus Czonka (New Earth),Secret Identity,Bad,,,Male,,12.0,1993-11-01,1993.0,dc
16798,Carla (Tunnel Dwellers) (Earth-616),Secret Identity,Good,,,Female,,2.0,2001-08-01,2001.0,marvel
10541,Carl Burgess (Earth-616),Secret Identity,Good,,Brown,Male,,8.0,1940-06-01,1940.0,marvel
20470,Bav-Tek (Earth-616),No Dual Identity,Good,Blue,Bald,Male,,1.0,1996-03-01,1996.0,marvel
7262,Dorma (Earth-616),No Dual Identity,Neutral,Blue,Auburn,Female,,113.0,1939-10-01,1939.0,marvel
34,Zatanna Zatara (New Earth),Public Identity,Good,Blue,Black,Female,,439.0,1964-11-01,1964.0,dc
15512,Sentinel 3-D (Earth-616),Secret Identity,Bad,,,,,2.0,1965-12-01,1965.0,marvel
13875,Barnabus Mullen (Earth-616),No Dual Identity,Good,Blue,Bald,Male,,3.0,1940-01-01,1940.0,marvel
6366,Frederick Delmar (New Earth),Secret Identity,Bad,Blue,Brown,Male,,1.0,1984-01-01,1984.0,dc
22179,Ertve (Earth-616),Secret Identity,Good,Blue,White,Male,,,1940-02-01,1940.0,marvel
3807,Edward Burke (New Earth),Secret Identity,Bad,,,Male,,5.0,1961-10-01,1961.0,dc
17504,Richard Gardner (Earth-616),Public Identity,Good,,Black,Male,,1.0,1940-02-01,1940.0,marvel
19532,Col\u00e0brun (Earth-616),,Bad,,,Male,,1.0,1986-09-01,1986.0,marvel
14457,Powerhouse (Mutant) (Earth-616),Secret Identity,Bad,Brown,Black,Female,,3.0,1991-10-01,1991.0,marvel
5210,Matthew Nieman (New Earth),Public Identity,Bad,,Black,Male,,2.0,1994-12-01,1994.0,dc
4434,Goldilocks (New Earth),Secret Identity,Bad,Green,Blond,Female,,3.0,2006-06-01,2006.0,dc
17977,Once-Upon-a-Time (Earth-616),Secret Identity,Good,,White,Male,,1.0,1943-07-01,1943.0,marvel
4694,Eiji Hasegawa (New Earth),,Bad,Brown,Black,Male,,3.0,1988-09-01,1988.0,dc
20469,Balb (Earth-616),No Dual Identity,Good,,Bald,Male,,1.0,1996-05-01,1996.0,marvel
10314,Libra (LMD) (Earth-616),Secret Identity,Bad,,,Female,,9.0,1977-07-01,1977.0,marvel
12580,Eugene Sykes (Earth-616),Public Identity,Good,Brown,Brown,Male,,5.0,2006-01-01,2006.0,marvel
13219,Sally (Earth-616),,Bad,,,Male,,4.0,1991-04-01,1991.0,marvel
401,Java (New Earth),Public Identity,Bad,Black,Black,Male,,76.0,1965-01-01,1965.0,dc
6818,Komand'r (New Earth),Secret Identity,Bad,Green,,Female,,,1982-09-01,1982.0,dc
20369,Troll Witch (Earth-616),,Bad,,Black,Female,,1.0,1994-01-01,1994.0,marvel
14296,Nicholas Damiano (Earth-616),Public Identity,Good,,Black,Male,,3.0,1984-08-01,1984.0,marvel
17296,Nocculus (Earth-616),Secret Identity,Bad,White,Bald,Male,,2.0,,,marvel
769,Bat-Mite (New Earth),Secret Identity,Good,Black,,Male,,37.0,1959-05-01,1959.0,dc
18952,Ichabod Rasputin (Earth-616),Public Identity,Bad,Black,Bald,Male,,1.0,1973-03-01,1973.0,marvel
13897,Mrs. Ilse (Earth-616),Public Identity,Bad,,Brown,Female,,3.0,1946-09-01,1946.0,marvel
21651,Crone (Earth-616),Secret Identity,Neutral,Brown,White,Female,,1.0,2010-03-01,2010.0,marvel
15459,Kraggoom (Earth-616),Secret Identity,Bad,,,Male,,2.0,1962-03-01,1962.0,marvel
6958,Franklin Nelson (Earth-616),No Dual Identity,Good,Blue,Bald,Male,,528.0,1964-04-01,1964.0,marvel
15291,Ziro (Earth-616),Secret Identity,Bad,,,Male,,3.0,,,marvel
17883,Carson Bells (Earth-616),Public Identity,Good,,Black,Male,,1.0,1943-01-01,1943.0,marvel
21767,Emmett (Earth-616),Public Identity,Good,Brown,Brown,Male,,1.0,2011-08-01,2011.0,marvel
1502,Marianne (New Earth),Public Identity,Good,Blue,Blond,Female,,17.0,1990-09-01,1990.0,dc
3099,Ramulus (New Earth),Secret Identity,Bad,White,,Male,,7.0,1942-06-01,1942.0,dc
21714,Poser (Earth-616),Secret Identity,Neutral,Brown,Brown,Female,,1.0,2010-07-01,2010.0,marvel
5414,Meeno Monak (New Earth),,Good,,,Male,,2.0,1983-11-01,1983.0,dc
9608,Sovel Redhand (Earth-616),Public Identity,Bad,Brown,Black,Male,,13.0,2009-03-01,2009.0,marvel
14661,Adam Fisher (Earth-616),Secret Identity,Bad,,,Male,,3.0,1996-11-01,1996.0,marvel
22130,Number 23 (Spiderling) (Earth-616),Secret Identity,Good,Blue,Blond,Male,,1.0,,,marvel
1683,John Malone (New Earth),Secret Identity,Bad,Blue,,Male,,15.0,1985-01-01,1985.0,dc
12265,Rex Randolph (Earth-616),Secret Identity,Neutral,Green,Blond,Male,,5.0,1989-05-01,1989.0,marvel
10328,Dherk (Earth-616),Secret Identity,Bad,Brown,Brown,Male,,9.0,1981-09-01,1981.0,marvel
20187,Killjoy (Earth-616),Secret Identity,Bad,,Black,Male,,1.0,1993-05-01,1993.0,marvel
6292,Blathoxi (New Earth),,Bad,,Black,,,1.0,1988-03-01,1988.0,dc
7914,Tiberius Stone (Earth-616),Public Identity,Bad,Blue,Brown,Male,,37.0,2001-02-01,2001.0,marvel
2582,Marie Logan (New Earth),Public Identity,Good,,Brown,Female,,9.0,1967-06-01,1967.0,dc
3760,Vengeance (New Earth),,Bad,,,Male,,5.0,1984-12-01,1984.0,dc
14217,Paul Bailey (Earth-616),Secret Identity,Neutral,,Brown,Male,,3.0,1980-10-01,1980.0,marvel
9223,Knave (Crazy Gang) (Earth-616),,Bad,,,Male,,15.0,1984-04-01,1984.0,marvel
22870,Hakurei,,Bad,,,Male,,,2004-05-01,2004.0,marvel
20321,Janissary (Earth-616),,Bad,,,Male,,1.0,1994-07-01,1994.0,marvel
8279,Kevin MacTaggert (Earth-616),Secret Identity,Bad,White,No,Male,,27.0,1979-03-01,1979.0,marvel
6163,Martian Womanhunter (New Earth),Public Identity,Neutral,,,Male,,1.0,1992-09-01,1992.0,dc
15630,Jarr (Earth-616),Public Identity,Bad,,Blond,Male,,2.0,1972-09-01,1972.0,marvel
6544,Ry'jll (New Earth),Secret Identity,Good,Green,,Female,,,2011-10-01,2011.0,dc
14209,Computrex (Earth-616),,Bad,,,,,3.0,1980-12-01,1980.0,marvel
14146,Randy Tate (Earth-616),Secret Identity,Bad,Blue,Blond,Female,,3.0,1976-12-01,1976.0,marvel
16728,Owen Candler (Earth-616),Public Identity,Neutral,Blue,White,Male,,2.0,1999-09-01,1999.0,marvel
9732,Ganymede (Spinsterhood) (Earth-616),Secret Identity,Good,Yellow,Black,Female,,12.0,1993-05-01,1993.0,marvel
11318,Bruiser (Mercenary) (Earth-616),Secret Identity,Bad,,,Male,,7.0,2011-12-01,2011.0,marvel
14682,Loki Laufeyson (LMD) (Earth-616),Secret Identity,Bad,,Black,Male,,3.0,1996-05-01,1996.0,marvel
6744,S'Ona (New Earth),Public Identity,Good,,Black,Female,,,1992-02-01,1992.0,dc
2987,Splatter (New Earth),Public Identity,Bad,,,Male,,7.0,1994-08-01,1994.0,dc
11388,Charlie (Stark Enterprises) (Earth-616),Public Identity,Good,,Brown,Male,,6.0,1963-11-01,1963.0,marvel
997,Hugh Hazzard (New Earth),Secret Identity,Good,,,Male,,28.0,1939-08-01,1939.0,dc
10070,April Maye (Earth-616),No Dual Identity,Neutral,,Blond,Female,,10.0,1979-07-01,1979.0,marvel
17308,Adelynn Duquesne (Earth-616),Secret Identity,Good,,Blond,Female,,2.0,,,marvel
4398,Brazen Man (New Earth),Secret Identity,Good,,,Male,,3.0,2008-05-01,2008.0,dc
22834,Grace & Mary Mercy (Earth-616),,Bad,Blue,Blond,Female,,,2001-05-01,2001.0,marvel
14826,A (Earth-616),Secret Identity,Bad,,Blond,Female,,3.0,2001-02-01,2001.0,marvel
9819,H. Warren Craddock (Skrull) (Earth-616),,Bad,Green,No,Male,,11.0,1962-01-01,1962.0,marvel
13392,Milo Thurman (Earth-616),Public Identity,Good,,,Male,,4.0,1997-01-01,1997.0,marvel
1831,Niccolai Tepes (New Earth),Secret Identity,Bad,Red,Black,Male,,14.0,1939-09-01,1939.0,dc
4176,Death Mayhew (New Earth),Public Identity,Bad,Brown,Brown,Male,,4.0,1988-03-01,1988.0,dc
6574,G'hu (New Earth),Public Identity,Good,Green,,Male,,,2006-08-01,2006.0,dc
18982,Tanas (Earth-616),Public Identity,Good,Blue,Grey,Male,,1.0,1973-08-01,1973.0,marvel
12275,Kuryestan (Earth-616),,Bad,,Brown,Male,,5.0,1990-07-01,1990.0,marvel
8965,Ward Meachum (Earth-616),,Bad,,White,Male,,17.0,1974-11-01,1974.0,marvel
12138,Manticore (Earth-616),,Bad,Red,Brown,Male,,5.0,1977-12-01,1977.0,marvel
22200,Bran Carter (Earth-616),Secret Identity,Bad,,Brown,Male,,,1944-09-01,1944.0,marvel
6991,Fandral (Earth-616),Secret Identity,Good,Blue,Blond,Male,,375.0,1965-08-01,1965.0,marvel
2189,Deeter (New Earth),,Good,Black,Red,Male,,11.0,1983-03-01,1983.0,dc
1475,Low (New Earth),,Bad,,,Male,,17.0,2007-08-01,2007.0,dc
5157,Bang Bang (New Earth),Secret Identity,Bad,Black,Black,Female,,2.0,1996-07-01,1996.0,dc
848,May Bennett (New Earth),,Neutral,Blue,Brown,Female,,33.0,1982-07-01,1982.0,dc
10544,Florence von Ward (Earth-616),Public Identity,Good,,Brown,Female,,8.0,1941-10-01,1941.0,marvel
13541,Yin (Earth-616),,Bad,,Black,Male,,4.0,2003-05-01,2003.0,marvel
13210,Jocko (Earth-616),,Bad,,,Male,,4.0,1991-04-01,1991.0,marvel
11821,Jillian (Earth-616),Secret Identity,Bad,Yellow,Blue,Female,,6.0,2003-10-01,2003.0,marvel
544,Michael Akins (New Earth),Public Identity,Neutral,Brown,Black,Male,,54.0,2001-01-01,2001.0,dc
1450,Gregori Arcane (New Earth),Secret Identity,Neutral,,Black,Male,,18.0,1973-01-01,1973.0,dc
23267,Ru'ach (Earth-616),No Dual Identity,Bad,Green,No,Male,,,,,marvel
1944,Alyce Sinner (New Earth),Public Identity,Bad,Brown,Black,Female,,12.0,2009-12-01,2009.0,dc
11139,Willis Hayworth (Earth-616),Public Identity,Bad,,Black,Male,,7.0,1991-12-01,1991.0,marvel
22419,Roy (Criminal) (Earth-616),,Bad,,Brown,Male,,,1980-06-01,1980.0,marvel
19866,Milena (Earth-616),No Dual Identity,Good,,,Female,,1.0,1990-04-01,1990.0,marvel
2142,Dawg (New Earth),Public Identity,Bad,Red,White,Male,,11.0,1991-12-01,1991.0,dc
5118,Roo (New Earth),,Good,,Blond,Male,,2.0,1999-07-01,1999.0,dc
17335,Kilgore Sentinel (Earth-616),Secret Identity,Good,Yellow,,,,2.0,,,marvel
15224,Madam Swabada (Earth-616),,Bad,,Grey,Female,,3.0,,,marvel
1642,Faora (New Earth),Secret Identity,Bad,Brown,Brown,Female,,15.0,2001-07-01,2001.0,dc
6593,Joseph Abernathy (New Earth),Public Identity,Neutral,Brown,Brown,Male,,,2004-09-01,2004.0,dc
10974,Henry Croft (Earth-616),Public Identity,Good,,White,Male,,7.0,1974-01-01,1974.0,marvel
512,James Rook (New Earth),Secret Identity,Good,Green,Brown,Male,,58.0,1969-05-01,1969.0,dc
13100,Zachary Drebb (Earth-616),Secret Identity,Bad,Brown,Brown,Male,,4.0,1984-07-01,1984.0,marvel
16138,Jules St. Thomas (Earth-616),Public Identity,Good,,Black,Male,,2.0,1989-07-01,1989.0,marvel
9119,Andrew Jackson (Earth-616),Public Identity,Good,,Blond,Male,,16.0,1990-11-01,1990.0,marvel
5947,Skeleton (New Earth),Secret Identity,Bad,,,,,1.0,2000-04-01,2000.0,dc
5644,Maxine Gibson (New Earth),Public Identity,Good,Black,Purple,Female,,1.0,2010-11-01,2010.0,dc
11532,Kathryn Twoyoungmen (Earth-616),Public Identity,Neutral,,Black,Female,,6.0,1983-12-01,1983.0,marvel
14731,Pastor Kale (Earth-616),,Neutral,,,Male,,3.0,1997-07-01,1997.0,marvel
21527,Triploid Mutant (Artificial Mutant) (Earth-616),Secret Identity,Neutral,,Bald,Male,,1.0,2008-09-01,2008.0,marvel
12554,Elena (Rasputina) (Earth-616),Secret Identity,Neutral,White,Blond,Female,,5.0,2005-11-01,2005.0,marvel
13724,Iron Cross (Uberkommandos) (Earth-616),,Bad,,Bald,Male,,4.0,2010-12-01,2010.0,marvel
3084,Wise Owl (New Earth),Public Identity,Bad,,White,Male,,7.0,1970-11-01,1970.0,dc
12315,Patrick Mahony (Earth-616),Secret Identity,Bad,,Black,Male,,5.0,1992-02-01,1992.0,marvel
17720,Fakir (Earth-616),Secret Identity,Bad,,White,Male,,1.0,1942-11-01,1942.0,marvel
12269,Garnok Rebbahn (Earth-616),No Dual Identity,Bad,,Black,Male,,5.0,1990-06-01,1990.0,marvel
11248,Cole (Omega Core) (Earth-616),Public Identity,Good,,Brown,Male,,7.0,2004-05-01,2004.0,marvel
17994,Ring (Nazi) (Earth-616),Secret Identity,Bad,,Bald,Male,,1.0,1943-01-01,1943.0,marvel
12646,Shep Gunderson (Earth-616),Secret Identity,Bad,Blue,Brown,Male,,5.0,2009-08-01,2009.0,marvel
8190,Vixen (British Crimelord) (Earth-616),Secret Identity,Bad,Magenta,Magenta,Female,,29.0,1983-09-01,1983.0,marvel
18158,Big Boy Bates (Earth-616),Secret Identity,Bad,,Blond,Male,,1.0,1945-12-01,1945.0,marvel
18892,Changers (Earth-616),Secret Identity,Bad,,No,Agender,,1.0,1971-05-01,1971.0,marvel
15,Alfred Pennyworth (New Earth),Public Identity,Good,Blue,Black,Male,,930.0,1943-04-01,1943.0,dc
913,Mark Richards (New Earth),Public Identity,Good,Brown,Black,Male,,30.0,2006-04-01,2006.0,dc
8386,Stacy Arnheim (Earth-616),Secret Identity,Good,Brown,Black,Female,,25.0,1992-06-01,1992.0,marvel
15642,Torg the Abominable Snow-King (Earth-616),Secret Identity,Bad,Black,Blue,Male,,2.0,1972-11-01,1972.0,marvel
1215,David Clark (New Earth),Secret Identity,Good,Blue,Black,Male,,22.0,1941-01-01,1941.0,dc
12217,Cyndi (Legion Personality) (Earth-616),,Bad,,Black,Female,,5.0,1985-05-01,1985.0,marvel
17580,John Scott (Earth-616),Public Identity,Good,,White,Male,,1.0,1941-09-01,1941.0,marvel
11016,Tutinax (Earth-616),Secret Identity,Bad,Red,,Male,,7.0,1977-08-01,1977.0,marvel
15343,Carl Burgos (Earth-616),Public Identity,Good,,Black,Male,,2.0,1942-08-01,1942.0,marvel
21608,Princess of Clouds (Earth-616),Secret Identity,Good,,,Female,,1.0,2009-09-01,2009.0,marvel
8380,Martin Fletcher (Earth-616),Secret Identity,Bad,,White,Male,,25.0,1987-03-01,1987.0,marvel
21120,Mrs. Falcone (Earth-616),Public Identity,Neutral,,Black,Female,,1.0,2004-08-01,2004.0,marvel
1249,Mary Seward (New Earth),Public Identity,Bad,Red,Red,Female,,21.0,1981-03-01,1981.0,dc
2222,Iona Vane (New Earth),Public Identity,Good,Blue,Red,Female,,11.0,1961-10-01,1961.0,dc
7234,Randolph Robertson (Earth-616),No Dual Identity,Good,Brown,Black,Male,,124.0,1968-12-01,1968.0,marvel
21472,Feng Po-po (Earth-616),,Bad,White,Black,Female,,1.0,2008-04-01,2008.0,marvel
4354,Durvella Cwion (New Earth),Public Identity,Neutral,Blue,Blond,Female,,3.0,2010-12-01,2010.0,dc
2334,Fritz Klein (New Earth),,Good,,,Male,,10.0,1989-01-01,1989.0,dc
5430,Feathered Serpent (Earth-Two),,Bad,Brown,Blond,Male,,2.0,1982-01-01,1982.0,dc
18282,Jonathan Ware (Earth-616),Secret Identity,Bad,,Black,Male,,1.0,1946-12-01,1946.0,marvel
963,Lorna Hill (New Earth),Public Identity,Good,,Red,Female,,29.0,1967-10-01,1967.0,dc
4873,Fro (New Earth),Secret Identity,Good,,Black,Male,,2.0,2010-12-01,2010.0,dc
17752,J-97 (Earth-616),Secret Identity,Bad,,Black,Male,,1.0,1942-10-01,1942.0,marvel
9091,Jonas Hale (Earth-616),Secret Identity,Bad,,Brown,Male,,16.0,1979-03-01,1979.0,marvel
805,Mickey Cannon (New Earth),,Good,,Brown,Male,,35.0,1998-10-01,1998.0,dc
18031,Zeke Mallon (Earth-616),No Dual Identity,Good,,Red,Male,,1.0,1943-03-01,1943.0,marvel
22538,Billy Briggs (Earth-616),No Dual Identity,Bad,Yellow,Brown,Male,,,1989-11-01,1989.0,marvel
16911,Killshot (Earth-616),Secret Identity,Bad,,Red,Male,,2.0,2004-02-01,2004.0,marvel
775,Munk (New Earth),Secret Identity,Good,White,,Male,,36.0,2008-01-01,2008.0,dc
23258,Farbauti (Earth-616),Public Identity,Bad,Red,,Female,,,,,marvel
12114,Cheshire (Earth-616),,Bad,,,Male,,5.0,1976-11-01,1976.0,marvel
14118,Orji Jones (Earth-616),No Dual Identity,Good,Brown,Black,Male,,3.0,1975-03-01,1975.0,marvel
10924,Orson Kasloff (Earth-616),Secret Identity,Bad,Brown,White,Male,,7.0,1963-08-01,1963.0,marvel
17775,Lana Love (Earth-616),Public Identity,Good,,Blond,Female,,1.0,1942-11-01,1942.0,marvel
2,Green Lantern (Hal Jordan),Secret Identity,Good,Brown,Brown,Male,,1565.0,1959-10-01,1959.0,dc
3341,Hugo Danner (New Earth),Secret Identity,Bad,,White,Male,,6.0,1988-03-01,1988.0,dc
22986,D'arun (Earth-616),Public Identity,Bad,Brown,Grey,Male,,,2009-12-01,2009.0,marvel
3063,Symon Terrynce (New Earth),,Good,,Grey,Male,,7.0,1983-10-01,1983.0,dc
5226,Hellen (New Earth),,Good,,,Female,,2.0,1993-07-01,1993.0,dc
21389,Foot of Doom (Earth-616),Secret Identity,Bad,Brown,Black,Male,,1.0,2007-04-01,2007.0,marvel
18357,Quentin Ford (Earth-616),Secret Identity,Bad,,Black,Male,,1.0,1947-01-01,1947.0,marvel
20901,Gort (Neanderthal) (Earth-616),Public Identity,Bad,Blue,Brown,Male,,1.0,2001-10-01,2001.0,marvel
12145,Agent of Fortune (Earth-616),Secret Identity,Bad,,,Male,,5.0,1978-04-01,1978.0,marvel
18391,Bull Gresham (Earth-616),No Dual Identity,Bad,Blue,Brown,Male,,1.0,1948-12-01,1948.0,marvel
