,name,id,align,eye,hair,sex,gsm,appearances,first_appearance,year,publisher
3678,Les Perdu (New Earth),,,,,,,5.0,1991-07-01,1991.0,dc
3682,Davood Nassur (New Earth),,,Brown,Black,Male,,5.0,1990-10-01,1990.0,dc
3729,Conrad Bortz (New Earth),,,,Red,Male,,5.0,1987-11-01,1987.0,dc
3735,Matthew Michaelis (New Earth),Public Identity,,,Brown,Male,,5.0,1987-03-01,1987.0,dc
3749,Mitsu-Bishi (New Earth),,,,,Male,,5.0,1986-07-01,1986.0,dc
3782,Noh-Tante (New Earth),,,,,Male,,5.0,1977-12-01,1977.0,dc
3795,Jack the Ripper (New Earth),Secret Identity,,Black,Black,Male,,5.0,1971-02-01,1971.0,dc
3798,Terataya (New Earth),Secret Identity,,,,Female,,5.0,1968-06-01,1968.0,dc
3802,Juan Vallambrosa (New Earth),,,,Black,Male,,5.0,1965-04-01,1965.0,dc
3808,Peter the Puffer Fish (New Earth),,,,,Male,,5.0,1960-03-01,1960.0,dc
3811,Worla (New Earth),,,,,Male,,5.0,1946-05-01,1946.0,dc
3820,Maria Montez (New Earth),,,,,Female,,5.0,,,dc
3824,Auerbach (New Earth),Secret Identity,,,Brown,Male,,5.0,,,dc
3836,Nun the Less (New Earth),,,,,Female,,4.0,2011-05-01,2011.0,dc
3845,Alisa Adams (New Earth),Public Identity,,Brown,Brown,Female,,4.0,2010-06-01,2010.0,dc
3865,Roshanna Chatterji (New Earth),,,Brown,Black,Female,,4.0,2010-11-01,2010.0,dc
3869,Vohc (New Earth),Secret Identity,,Blue,,Male,,4.0,2010-04-01,2010.0,dc
3881,Lena Luthor I (New Earth),Public Identity,,,,Female,,4.0,2009-11-01,2009.0,dc
3890,TNTeena (New Earth),Secret Identity,,,Blond,Female,,4.0,2009-01-01,2009.0,dc
3952,Myrrt (New Earth),Secret Identity,,Black,Brown,Male,,4.0,2006-08-01,2006.0,dc
3970,Soldado (New Earth),Secret Identity,,Brown,Brown,Male,,4.0,2005-01-01,2005.0,dc
3973,Elihu Washburn (New Earth),,,,,Male,,4.0,2004-10-01,2004.0,dc
3978,Daedalus Boch (New Earth),,,,Black,Male,,4.0,2003-07-01,2003.0,dc
3979,Judith Benoir (New Earth),Secret Identity,,Blue,Red,Female,,4.0,2003-06-01,2003.0,dc
3982,Tucker Long (New Earth),,,,,Male,,4.0,2003-08-01,2003.0,dc
3984,Ale (New Earth),,,White,Grey,Female,,4.0,2002-08-01,2002.0,dc
3993,Bunny (The Elite),Secret Identity,,,,Female,,4.0,2001-03-01,2001.0,dc
3995,Patricia Dugan (New Earth),,,Green,Red,Female,,4.0,2001-09-01,2001.0,dc
4006,Star (New Earth),Public Identity,,,White,Female,,4.0,2000-04-01,2000.0,dc
4014,Kali (New Earth),,,Brown,Black,Female,,4.0,1999-10-01,1999.0,dc
4040,Nora Fries (New Earth),,,,Blond,Female,,4.0,1997-05-01,1997.0,dc
4054,Mattie Harcourt (New Earth),Public Identity,,Brown,Black,Female,,4.0,1996-09-01,1996.0,dc
4134,Minkis (New Earth),Public Identity,,,Red,Female,,4.0,1991-12-01,1991.0,dc
4141,Antonia (New Earth),,,,,Female,,4.0,1990-03-01,1990.0,dc
4152,Robert Gadling (New Earth),Public Identity,,Brown,Brown,Male,,4.0,1990-02-01,1990.0,dc
4157,Forager II (New Earth),Secret Identity,,Red,Green,Female,,4.0,1989-03-01,1989.0,dc
4170,Victor Gover (New Earth),Secret Identity,,Brown,Black,Male,,4.0,1989-09-01,1989.0,dc
4179,Fidel Castro (New Earth),,,,,Male,,4.0,,1988.0,dc
4206,Mackenzie Garrison (New Earth),Public Identity,,,Brown,Female,,4.0,1987-10-01,1987.0,dc
4226,Michael Sanchez (New Earth),,,,Black,Male,,4.0,1985-02-01,1985.0,dc
4228,Sunshine (New Earth),,,,,Male,,4.0,1985-02-01,1985.0,dc
4238,Osoro (New Earth),,,,,Female,,4.0,1984-03-01,1984.0,dc
4260,Ishtar (New Earth),Secret Identity,,Brown,Brown,,,4.0,,1981.0,dc
4263,Marcy Reynolds (New Earth),Public Identity,,Brown,Black,Female,,4.0,1981-06-01,1981.0,dc
4267,Robert Lee (New Earth),Public Identity,,,White,Male,,4.0,1979-11-01,1979.0,dc
4271,Wayne Clifford (New Earth),Public Identity,,Blue,Blond,Male,,4.0,1978-01-01,1978.0,dc
4274,White Fawn (New Earth),,,,,Female,,4.0,1977-12-01,1977.0,dc
4285,Aurakles (New Earth),Secret Identity,,Green,Red,Male,,4.0,1972-08-01,1972.0,dc
4292,Thunderer the Horse (New Earth),,,,White,Male,,4.0,1971-11-01,1971.0,dc
4313,Black Lightning the Horse (New Earth),,,,White,Male,,4.0,1948-08-01,1948.0,dc
4321,Rema (New Earth),,,,Black,Female,,4.0,,,dc
4322,Mora (New Earth),,,,Blond,Female,,4.0,,,dc
4328,Annie Palmer (New Earth),,,,Brown,Female,,3.0,2011-06-01,2011.0,dc
4336,Martin Mayne (New Earth),Public Identity,,Brown,White,Male,,3.0,2011-08-01,2011.0,dc
4361,Mechanic (New Earth),Secret Identity,,,,Male,,3.0,2010-12-01,2010.0,dc
4427,Alina (New Earth),Public Identity,,,,Female,,3.0,2006-09-01,2006.0,dc
4430,Devem (New Earth),,,,Brown,Male,,3.0,2006-05-01,2006.0,dc
4432,Erik Gavlin (New Earth),,,Green,Blond,Male,,3.0,2006-06-01,2006.0,dc
4439,Krystal (New Earth),Secret Identity,,,Black,Female,,3.0,2006-09-01,2006.0,dc
4446,Theodore Gavlin (New Earth),,,Blue,Grey,Male,,3.0,2006-06-01,2006.0,dc
4447,Venus Sivana (New Earth),Public Identity,,Blue,Blond,Female,,3.0,2006-11-01,2006.0,dc
4485,Mammitu (New Earth),,,,,Female,,3.0,2002-01-01,2002.0,dc
4491,Pamela (New Earth),Secret Identity,,Brown,Black,Female,,3.0,2001-03-01,2001.0,dc
4509,Bear Boy (New Earth),,,,Brown,Male,,3.0,1999-02-01,1999.0,dc
4512,E. Wilbur Wolfingham (New Earth),Public Identity,,,Brown,Male,,3.0,1999-08-01,1999.0,dc
4523,Shiva Nataraja (New Earth),,,,,,,3.0,1999-09-01,1999.0,dc
4525,Sool (New Earth),Secret Identity,,Purple,Blond,Male,,3.0,1999-02-01,1999.0,dc
4530,Dolores Winters II (New Earth),,,Brown,Brown,Female,,3.0,1998-02-01,1998.0,dc
4537,Morrigan (New Earth),,,,Black,,,3.0,1998-08-01,1998.0,dc
4568,Shaxak (New Earth),,,Brown,Brown,Female,,3.0,1996-07-01,1996.0,dc
4569,Sylvia Danvers (New Earth),Public Identity,,Brown,Brown,Female,,3.0,1996-09-01,1996.0,dc
4570,Wendell Sharpe (New Earth),Public Identity,,Brown,Black,Male,,3.0,1996-09-01,1996.0,dc
4584,White Lotus (New Earth),Secret Identity,,,Black,Female,,3.0,1995-04-01,1995.0,dc
4631,Beaki (New Earth),Public Identity,,,,,,3.0,1992-01-01,1992.0,dc
4637,Martina Mericloinka (New Earth),Public Identity,,,Black,Female,,3.0,1992-02-01,1992.0,dc
4644,Bes (New Earth),Secret Identity,,Brown,Brown,Male,,3.0,1991-05-01,1991.0,dc
4647,David Shelby (New Earth),Public Identity,,,,,,3.0,1991-12-01,1991.0,dc
4648,Hyanthis (New Earth),Public Identity,,Blue,Red,Female,,3.0,1991-04-01,1991.0,dc
4652,Susano-o-no-Mikoto (New Earth),,,,Black,Male,,3.0,1991-05-01,1991.0,dc
4669,Richard Grant (New Earth),,,,Brown,Male,,3.0,1990-04-01,1990.0,dc
4670,Serina Grant (New Earth),,,Blue,White,Female,,3.0,1990-04-01,1990.0,dc
4705,Norfulthing (New Earth),,,,,,,3.0,1988-11-01,1988.0,dc
4715,Rita Librado (New Earth),Public Identity,,Brown,Brown,Female,,3.0,1987-08-01,1987.0,dc
4722,Zoya Trigorin (New Earth),Public Identity,,Green,,Female,,3.0,1987-09-01,1987.0,dc
4726,Juan Montez (New Earth),,,,,Male,,3.0,1986-09-01,1986.0,dc
4736,Frederick Cantrell (New Earth),,,,,Male,,3.0,1984-03-01,1984.0,dc
4739,Julian Hayden (New Earth),,,,Brown,Male,,3.0,1984-07-01,1984.0,dc
4740,Myrna Hayden (New Earth),,,,,Female,,3.0,1984-07-01,1984.0,dc
4782,Auralie (New Earth),,,,Brown,Female,,3.0,1972-08-01,1972.0,dc
4814,Mazdan (Earth-One),,,,,Male,,3.0,1956-10-01,1956.0,dc
4817,Fred Kincaid (New Earth),,,,Brown,Male,,3.0,1949-12-01,1949.0,dc
4864,Coffin Dweller (New Earth),Secret Identity,,,,Male,,2.0,2010-12-01,2010.0,dc
4866,Death Cap (New Earth),Secret Identity,,,,,,2.0,2010-12-01,2010.0,dc
4867,Director (New Earth),Secret Identity,,,Brown,Male,,2.0,2010-07-01,2010.0,dc
4868,Distinguished Gentleman (New Earth),Secret Identity,,,Grey,Male,,2.0,2010-12-01,2010.0,dc
4877,Karl Zorn (New Earth),,,Brown,White,Male,,2.0,2010-07-01,2010.0,dc
4881,Mayor Fleming (New Earth),Public Identity,,Black,Black,Female,,2.0,2010-12-01,2010.0,dc
4882,Mister Ibis (New Earth),Secret Identity,,,,Male,,2.0,2010-12-01,2010.0,dc
4889,Rush Hour II (New Earth),Secret Identity,,,Black,Male,,2.0,2010-12-01,2010.0,dc
4891,Settler I (New Earth),Secret Identity,,,,Male,,2.0,2010-12-01,2010.0,dc
4892,Space Cadet (New Earth),Secret Identity,,,,Female,,2.0,2010-12-01,2010.0,dc
4897,Zero (New Earth),Secret Identity,,,,Male,,2.0,2010-12-01,2010.0,dc
4911,Djo Dje (New Earth),,,,,Male,,2.0,2009-03-01,2009.0,dc
4912,Djo Mek (New Earth),,,,,Male,,2.0,2009-03-01,2009.0,dc
4913,Djo Sut (New Earth),,,,,Male,,2.0,2009-03-01,2009.0,dc
4919,Khaji Eq (New Earth),,,,,Male,,2.0,2009-03-01,2009.0,dc
4920,Khaji Ro (New Earth),,,,,Female,,2.0,2009-03-01,2009.0,dc
4921,Khaji Tal (New Earth),,,,,Male,,2.0,2009-03-01,2009.0,dc
4937,Alcinoe (New Earth),,,,Strawberry,Female,,2.0,2008-01-01,2008.0,dc
4938,Brother Drive (New Earth),,,,Brown,Male,,2.0,2008-07-01,2008.0,dc
4939,Brother Think (New Earth),,,,Black,Male,,2.0,2008-07-01,2008.0,dc
4951,Unknown Lantern (New Earth),,,,,,,2.0,2008-02-01,2008.0,dc
4953,Allison Addison (New Earth),,,Blue,Brown,Female,,2.0,2007-05-01,2007.0,dc
4958,Bizarro Mxyzptlk (New Earth),,,,White,Male,,2.0,2007-11-01,2007.0,dc
4964,Jarod Dale (New Earth),Public Identity,,Brown,Blond,Male,,2.0,2007-05-01,2007.0,dc
4965,Julie Greer (New Earth),,,Brown,Blond,Female,,2.0,2007-10-01,2007.0,dc
4981,Danae (New Earth),,,,Brown,Female,,2.0,2006-01-01,2006.0,dc
4982,Didiu (New Earth),,,,Brown,Female,,2.0,2006-01-01,2006.0,dc
4984,Edogawa Sangaku (New Earth),,,,,Male,,2.0,2006-09-01,2006.0,dc
4987,Georgia Sivana (New Earth),Public Identity,,,Brown,Female,,2.0,2006-11-01,2006.0,dc
4988,Iolan (New Earth),,,,Blond,Female,,2.0,2006-01-01,2006.0,dc
5000,"Thaddeus Sivana, Jr. (New Earth)",Public Identity,,,Brown,Male,,2.0,2006-11-01,2006.0,dc
5003,William Slout (New Earth),Public Identity,,,Grey,Male,,2.0,2006-10-01,2006.0,dc
5008,Callisto (New Earth),,,,Blond,Female,,2.0,2005-02-01,2005.0,dc
5028,Sadeh (New Earth),,,,Brown,Female,,2.0,2005-08-01,2005.0,dc
5048,Anne Carver (New Earth),,,Brown,Brown,Female,,2.0,2003-07-01,2003.0,dc
5054,Rebecca Muldoon (New Earth),Public Identity,,,Black,Female,,2.0,2003-04-01,2003.0,dc
5064,Mixcoatl (New Earth),Secret Identity,,,,,,2.0,2002-07-01,2002.0,dc
5112,Mahadevi (New Earth),Secret Identity,,,Black,Female,,2.0,1999-10-01,1999.0,dc
5132,Sally Marsden (New Earth),Public Identity,,Green,Red,Female,,2.0,1998-05-01,1998.0,dc
5156,Adele Drew (New Earth),Public Identity,,Brown,Brown,Female,,2.0,1996-06-01,1996.0,dc
5159,Burton Thompson (New Earth),Public Identity,,Brown,Brown,Male,,2.0,1996-07-01,1996.0,dc
5187,Katherine Viverrida (New Earth),,,Orange,,Female,,2.0,1995-11-01,1995.0,dc
5190,Peter Grogan (New Earth),,,,Red,Male,,2.0,1995-07-01,1995.0,dc
5205,Ernest Widdle (New Earth),,,,Blond,Male,,2.0,1994-05-01,1994.0,dc
5256,Ramona (New Earth),Public Identity,,Green,Blond,Female,,2.0,1992-05-01,1992.0,dc
5287,Obatala (New Earth),,,,,Male,,2.0,1990-04-01,1990.0,dc
5309,Manuel Castillo (New Earth),,,,Black,Male,,2.0,1989-06-01,1989.0,dc
5315,Rudolpho Valentino (New Earth),,,,Blond,Male,,2.0,1989-09-01,1989.0,dc
5319,Ahpuch (New Earth),,,,,Male,,2.0,1988-08-01,1988.0,dc
5322,Clipper (New Earth),Secret Identity,,,,Male,,2.0,1988-12-01,1988.0,dc
5326,Eric Gunderson (New Earth),,,,Blond,Male,,2.0,1988-03-01,1988.0,dc
5332,Jarrett Parker (New Earth),Public Identity,,,Brown,Male,,2.0,1988-03-01,1988.0,dc
5334,Karin Preus (New Earth),,,,Red,Female,,2.0,1988-03-01,1988.0,dc
5342,Nikolai Latikov (New Earth),,,,,Male,,2.0,1988-01-01,1988.0,dc
5343,Owen Slade (New Earth),,,,Grey,Male,,2.0,1988-02-01,1988.0,dc
5346,Sally Milton (New Earth),Public Identity,,Auburn,,Female,,2.0,,1988.0,dc
5377,Jose Montez (New Earth),,,,Black,Male,,2.0,1986-09-01,1986.0,dc
5387,Quentin Quantis (New Earth),,,Red,Grey,Male,,2.0,1985-07-01,1985.0,dc
5396,Philip Rothstein (New Earth),,,,Brown,Male,,2.0,1984-03-01,1984.0,dc
5417,Princess Emerald I (New Earth),,,Green,Brown,Female,,2.0,1983-08-01,1983.0,dc
5429,Derek Reston (New Earth),Public Identity,,,Black,Male,,2.0,1982-07-01,1982.0,dc
5471,Philip Chance (New Earth),,,,Brown,Male,,2.0,1973-03-01,1973.0,dc
5484,Freyja (New Earth),Secret Identity,,,,Female,,2.0,1967-10-01,1967.0,dc
5487,Andrew Zagarian (New Earth),,,,,Male,,2.0,1966-06-01,1966.0,dc
5498,Paul Barrett (New Earth),,,,Grey,Male,,2.0,1962-08-01,1962.0,dc
5499,Pomoxis (New Earth),,,,Black,Male,,2.0,1962-06-01,1962.0,dc
5522,Doctor Iker (New Earth),,,,,Male,,2.0,1941-07-01,1941.0,dc
5538,Benjamin Hubbard (New Earth),,,,,Male,,2.0,,,dc
5544,Aya (New Earth),,,,,,,1.0,2011-06-01,2011.0,dc
5553,Bullfinch (New Earth),Secret Identity,,,,Male,,1.0,2011-05-01,2011.0,dc
5557,Doctor Retina (New Earth),Secret Identity,,,,,,1.0,2011-05-01,2011.0,dc
5562,Fork (New Earth),Secret Identity,,,,Male,,1.0,2011-05-01,2011.0,dc
5564,Hilt (New Earth),Secret Identity,,,,Male,,1.0,2011-05-01,2011.0,dc
5570,Joan Ng (New Earth),Public Identity,,Brown,Brown,Female,,1.0,2011-03-01,2011.0,dc
5576,Leatherchap (New Earth),Secret Identity,,,,Male,,1.0,2011-05-01,2011.0,dc
5588,Spangle (New Earth),Secret Identity,,,,Male,,1.0,2011-05-01,2011.0,dc
5591,SVRMiger (New Earth),Secret Identity,,,,Male,,1.0,2011-08-01,2011.0,dc
5602,Black Commando (New Earth),Secret Identity,,,,Male,,1.0,2010-12-01,2010.0,dc
5606,British Bulldog (New Earth),Secret Identity,,,,Male,,1.0,2010-12-01,2010.0,dc
5608,Caleb Skinner (New Earth),,,,,Male,,1.0,2010-11-01,2010.0,dc
5609,Captain Jaques (New Earth),Secret Identity,,,,Male,,1.0,2010-12-01,2010.0,dc
5610,Cavalry-Man (New Earth),Secret Identity,,,,Male,,1.0,2010-12-01,2010.0,dc
5612,Choreographer (New Earth),Secret Identity,,,,Male,,1.0,2010-12-01,2010.0,dc
5615,Cloud (New Earth),Public Identity,,Black,Black,Male,,1.0,2010-03-01,2010.0,dc
5620,Drama King (New Earth),Secret Identity,,,,Male,,1.0,2010-12-01,2010.0,dc
5621,Fabulous Boater Man (New Earth),Secret Identity,,,Brown,Male,,1.0,2010-12-01,2010.0,dc
5625,Ill-Informed White Guy (New Earth),Secret Identity,,,,Male,,1.0,2010-12-01,2010.0,dc
5626,Immortal Man in Darkness III (New Earth),Secret Identity,,Brown,Black,Male,,1.0,2010-04-01,2010.0,dc
5637,Lady Nightingale (New Earth),Secret Identity,,,Grey,Female,,1.0,2010-12-01,2010.0,dc
5638,Lady Voodoo (New Earth),Secret Identity,,,,Female,,1.0,2010-12-01,2010.0,dc
5642,Major Hubert (New Earth),Secret Identity,,,White,Male,,1.0,2010-12-01,2010.0,dc
5646,Mighty Morris (New Earth),Secret Identity,,,,Male,,1.0,2010-12-01,2010.0,dc
5648,Ming Dynasty (New Earth),Secret Identity,,,,Male,,1.0,2010-12-01,2010.0,dc
5650,Mister Granite (New Earth),Secret Identity,,,,Male,,1.0,2010-12-01,2010.0,dc
5652,Momma Cuss (New Earth),Secret Identity,,,Black,Female,,1.0,2010-12-01,2010.0,dc
5654,Near Miss (New Earth),Secret Identity,,,Brown,Female,,1.0,2010-12-01,2010.0,dc
5658,Only Child (New Earth),Secret Identity,,,Blond,Female,,1.0,2010-12-01,2010.0,dc
5659,Orange Medal (New Earth),Secret Identity,,,,Male,,1.0,2010-12-01,2010.0,dc
5660,Oxymoron (New Earth),Secret Identity,,,,Male,,1.0,2010-12-01,2010.0,dc
5662,Pharaoh I (New Earth),Secret Identity,,,,Male,,1.0,2010-12-01,2010.0,dc
5663,Pharaoh II (New Earth),Secret Identity,,,,Male,,1.0,2010-12-01,2010.0,dc
5669,Rosalyn Mays (New Earth),,,,,Female,,1.0,2010-08-01,2010.0,dc
5670,Rush Hour I (New Earth),Secret Identity,,,White,Male,,1.0,2010-12-01,2010.0,dc
5671,Rush Hour III (New Earth),Secret Identity,,,,Female,,1.0,2010-12-01,2010.0,dc
5672,Senior Citizen (New Earth),Secret Identity,,,Grey,Male,,1.0,2010-12-01,2010.0,dc
5673,Settler II (New Earth),Secret Identity,,,,Male,,1.0,2010-12-01,2010.0,dc
5674,Settler III (New Earth),Secret Identity,,,,Male,,1.0,2010-12-01,2010.0,dc
5675,Settler IV (New Earth),Secret Identity,,,,Male,,1.0,2010-12-01,2010.0,dc
5676,Settler V (New Earth),Secret Identity,,,,Male,,1.0,2010-12-01,2010.0,dc
5677,Sharon Quinzel (New Earth),Public Identity,,Violet,Green,Female,,1.0,2010-02-01,2010.0,dc
5679,Sterling Silver (New Earth),Secret Identity,,,,Male,,1.0,2010-12-01,2010.0,dc
5682,Stuart Rawlings (New Earth),Public Identity,,Blue,Brown,Male,,1.0,2010-03-01,2010.0,dc
5683,Super Annuator (New Earth),Secret Identity,,,,Male,,1.0,2010-12-01,2010.0,dc
5687,Tin Bib (New Earth),Secret Identity,,,,Male,,1.0,2010-12-01,2010.0,dc
5688,Toxic Tucker (New Earth),Secret Identity,,,,Male,,1.0,2010-12-01,2010.0,dc
5692,Yellow Peril (New Earth),Secret Identity,,,,Male,,1.0,2010-12-01,2010.0,dc
5706,Cyrus Lord (New Earth),,,Brown,Brown,Male,,1.0,2009-03-01,2009.0,dc
5721,Jonathan Romero (New Earth),,,,White,Male,,1.0,2009-06-01,2009.0,dc
5730,Sarolis (New Earth),,,,,Male,,1.0,2009-09-01,2009.0,dc
5750,Layla Adams (New Earth),Secret Identity,,,Brown,Female,,1.0,2008-06-01,2008.0,dc
5753,Mike Virgil (New Earth),,,Blue,Grey,Male,,1.0,2008-06-01,2008.0,dc
5754,Raymond Gibson (New Earth),,,,,Male,,1.0,2008-06-01,2008.0,dc
5763,Anaea (New Earth),,,,,Female,,1.0,2007-09-01,2007.0,dc
5769,Damara (New Earth),,,,,Female,,1.0,2007-10-01,2007.0,dc
5770,Eurybe (New Earth),,,,,Female,,1.0,2007-09-01,2007.0,dc
5773,Helene (New Earth),,,,,Female,,1.0,2007-09-01,2007.0,dc
5781,Marissa Nelson (New Earth),,,,Brown,Female,,1.0,2007-11-01,2007.0,dc
5782,Marta (New Earth),,,,Brown,Female,,1.0,2007-08-01,2007.0,dc
5797,Bryony (New Earth),,,,Brown,Female,,1.0,2006-01-01,2006.0,dc
5800,Cilissa (New Earth),,,Brown,Brown,Female,,1.0,2006-01-01,2006.0,dc
5803,Elaine Curry (New Earth),Public Identity,,,,Female,,1.0,2006-05-01,2006.0,dc
5804,Eric Trautmann (New Earth),Public Identity,,,Brown,Male,,1.0,2006-10-01,2006.0,dc
5807,Felicia (New Earth),,,,,Female,,1.0,2006-02-01,2006.0,dc
5816,Jonathan Warrawa (New Earth),,,,,Male,,1.0,2006-09-01,2006.0,dc
5817,Joseph Kline (New Earth),,,,,Male,,1.0,2006-11-01,2006.0,dc
5832,Sitra (New Earth),,,,Brown,Female,,1.0,2006-01-01,2006.0,dc
5836,Tekla (New Earth),,,,,Female,,1.0,2006-01-01,2006.0,dc
5872,Arnold Locane (New Earth),,,,,Male,,1.0,2004-09-01,2004.0,dc
5873,Carol Erikson (New Earth),,,,Brown,Female,,1.0,2004-09-01,2004.0,dc
5875,Louis Erikson (New Earth),,,,Brown,Male,,1.0,2004-09-01,2004.0,dc
5889,Paul Proch (New Earth),Public Identity,,,White,Male,,1.0,2003-07-01,2003.0,dc
5924,Max Tuefeld (New Earth),Public Identity,,,Brown,Male,,1.0,2001-11-01,2001.0,dc
5942,Laura Klein (New Earth),Secret Identity,,,Black,Female,,1.0,2000-10-01,2000.0,dc
5972,Miss Gsptlsnz (New Earth),,,,Red,Female,,1.0,1999-07-01,1999.0,dc
5981,William Riley (New Earth),,,Blue,Grey,Male,,1.0,1999-06-01,1999.0,dc
5985,Alexis (New Earth),,,,,Female,,1.0,1998-09-01,1998.0,dc
5992,Dimita (New Earth),,,,Black,Female,,1.0,1998-10-01,1998.0,dc
6006,Simone (New Earth),,,,,Female,,1.0,1998-09-01,1998.0,dc
6011,Aimee DeWitt (New Earth),Public Identity,,,Brown,Female,,1.0,1997-07-01,1997.0,dc
6066,Michael Adams (New Earth),,,,,Male,,1.0,1996-10-01,1996.0,dc
6083,Buna (New Earth),Public Identity,,Blue,Black,Female,,1.0,1995-09-01,1995.0,dc
6099,Onassis Sklar (New Earth),,,,Brown,Male,,1.0,1995-06-01,1995.0,dc
6105,Thomas Raymond Chatham (New Earth),Public Identity,,Green,Brown,Male,,1.0,1995-07-01,1995.0,dc
6143,Harry Kent (New Earth),,,,Brown,Male,,1.0,1993-06-01,1993.0,dc
6166,Pharamond (New Earth),Secret Identity,,Brown,Brown,,,1.0,1992-11-01,1992.0,dc
6189,Jasmine (New Earth),,,Brown,Brown,Female,,1.0,1991-05-01,1991.0,dc
6198,Procne (New Earth),,,,,Female,,1.0,1991-12-01,1991.0,dc
6215,Elizabeth Harkness (New Earth),Public Identity,,,Brown,Female,,1.0,1990-08-01,1990.0,dc
6221,Janus (New Earth),,,,,Male,,1.0,,1990.0,dc
6230,Pandora I (New Earth),Public Identity,,Blue,Black,Female,,1.0,1990-08-01,1990.0,dc
6244,Assyra (New Earth),,,Brown,Black,Female,,1.0,1989-05-01,1989.0,dc
6247,Belizar (New Earth),,,,,Female,,1.0,1989-09-01,1989.0,dc
6254,Dana Simpson (New Earth),,,Green,Brown,Female,,1.0,1989-12-01,1989.0,dc
6257,Fatima II (New Earth),,,,Black,Female,,1.0,1989-09-01,1989.0,dc
6267,Jerrie Rathaway (New Earth),Public Identity,,,Red,Female,,1.0,1989-11-01,1989.0,dc
6269,Kahiri (New Earth),,,,,Female,,1.0,1989-09-01,1989.0,dc
6276,Rachel Rathaway (New Earth),,,Blue,Red,Female,,1.0,1989-11-01,1989.0,dc
6282,Suli (New Earth),Public Identity,,,,Female,,1.0,1989-09-01,1989.0,dc
6323,Doctor Cummings (New Earth),Public Identity,,,Red,Female,,1.0,1987-06-01,1987.0,dc
6324,Doctor Peterson (New Earth),Public Identity,,,Brown,Male,,1.0,1987-06-01,1987.0,dc
6326,Eugenie Hedstrom (New Earth),,,,Brown,Female,,1.0,1987-06-01,1987.0,dc
6328,Glommer (New Earth),,,,,,,1.0,1987-03-01,1987.0,dc
6343,Zzlrrrzzzm (New Earth),,,,,Male,,1.0,1987-08-01,1987.0,dc
6351,Shirley Rice (New Earth),,,,,Female,,1.0,1986-12-01,1986.0,dc
6362,Snurff (New Earth),,,,,Male,,1.0,1985-10-01,1985.0,dc
6453,Edgar Rhodes (New Earth),,,,,Male,,1.0,1978-02-01,1978.0,dc
6455,Hildy Park (New Earth),Public Identity,,,Black,Female,,1.0,1978-11-01,1978.0,dc
6456,Inez Rhodes (New Earth),,,,Brown,Female,,1.0,1978-02-01,1978.0,dc
6466,Norman Grimes (New Earth),,,,Orange,Male,,1.0,1976-08-01,1976.0,dc
6476,Randall Stagg (New Earth),Public Identity,,,Blond,Male,,1.0,1972-10-01,1972.0,dc
6478,Willik (New Earth),,,,,Male,,1.0,1972-08-01,1972.0,dc
6480,Bragi (New Earth),,,,,Male,,1.0,1967-10-01,1967.0,dc
6481,Freyr (New Earth),,,,,Male,,1.0,1967-10-01,1967.0,dc
6509,Charles Elkin (New Earth),,,,Brown,Male,,1.0,1962-03-01,1962.0,dc
6510,Dro Dorno (New Earth),,,,,Male,,1.0,1962-11-01,1962.0,dc
6512,Mister Fowler (New Earth),,,,,Male,,1.0,1962-02-01,1962.0,dc
6514,Tommy Moon (New Earth),,,,Black,Male,,1.0,1962-03-01,1962.0,dc
6519,Teacher Elider (New Earth),,,,,Male,,1.0,1960-11-01,1960.0,dc
6524,Brenda Forest (New Earth),,,,Brown,Female,,1.0,1941-06-01,1941.0,dc
6527,Gypper Zilich (New Earth),,,,Black,Male,,1.0,1941-07-01,1941.0,dc
6530,Scott Scanlon (New Earth),Public Identity,,,Blond,Male,,1.0,1938-06-01,1938.0,dc
6531,Gareth (New Earth),,,,,Male,,1.0,1936-02-01,1936.0,dc
6532,Materna Minnx (New Earth),Public Identity,,,Brown,Female,,1.0,,,dc
6546,Barro Cruzz (New Earth),,,,,Male,,,2010-11-01,2010.0,dc
6547,Barry Quinzel (New Earth),Public Identity,,,Black,Male,,,2010-02-01,2010.0,dc
6553,Nightwing (New Earth),Secret Identity,,Blue,,Male,,,2010-04-01,2010.0,dc
6556,Flamebird (New Earth),Secret Identity,,Yellow,,Female,,,2009-08-01,2009.0,dc
6573,Dal'en (New Earth),,,,,Male,,,2006-11-01,2006.0,dc
6580,Sy'rann (New Earth),,,,,Male,,,2006-11-01,2006.0,dc
6594,Joseph N'Bobo (New Earth),,,Brown,Brown,Male,,,2004-07-01,2004.0,dc
6609,M'yrnn J'onzz (New Earth),Public Identity,,,,Male,,,2001-08-01,2001.0,dc
6616,Alisand'r (New Earth),Public Identity,,Green,Red,Female,,,2000-08-01,2000.0,dc
6620,Kagutsuchi (New Earth),,,,Black,Male,,,2000-10-01,2000.0,dc
